cik,accession,filename,classification,classifier_version,signals_matched,needs_a1_review,escalation_reason,reviewer_verdict,reviewer_rationale
0001319161,0001319161-25-000023,projectalfred-masteroperat.htm,no,2,,,,,
0001339605,0001193125-17-228604,d411841dex101.htm,uncertain,2,phrase,,,,
0001339605,0001193125-17-228604,d411841dex102.htm,uncertain,2,phrase,,,,
0001351051,0001104659-15-036326,a15-9674_1ex10d14.htm,uncertain,2,phrase,,,,
0001351051,0001193125-15-037418,d858815dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001351051,0001558370-18-004682,gen-20180331ex101518b7e.htm,uncertain,2,phrase,,,,
0001355001,0001193125-09-140005,dex101.htm,uncertain,2,phrase,,,,
0001355001,0001193125-09-171725,dex102.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001360901,0001193125-06-110944,dex102.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001360901,0001193125-06-196568,dex102.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001360901,0001193125-16-435819,d49620dex101.htm,uncertain,2,phrase,,,,
0001360901,0001193125-16-526001,d169355dex101.htm,uncertain,2,phrase,,,no,Centered title 'NOTE PURCHASE AGREEMENT' (Evercore Partners Series A-D Senior Notes); not a TRA.
0001360901,0001193125-25-158241,d28394dex101.htm,uncertain,2,phrase,,,,
0001360901,0001360901-15-000014,exhibit101.htm,uncertain,2,phrase,,,,
0001360901,0001360901-19-000017,evr630201910qex101.htm,no,2,,,,,
0001360901,0001360901-21-000010,evr3312021ex101.htm,no,2,,,,,
0001360901,0001360901-22-000014,evr6302022ex101.htm,no,2,,,,,
0001361658,0001104659-18-037818,a18-14563_2ex10d2.htm,uncertain,2,phrase,,,,
0001363908,0001047469-06-009340,a2171551zex-10_17.htm,uncertain,2,phrase,,,no,"Centered title 'FIRST LIEN CREDIT AGREEMENT' dated June 30, 2006 (Hawkeye entities, Credit Suisse); not a TRA."
0001363908,0001047469-06-009340,a2171551zex-10_18.htm,uncertain,2,phrase,,,,
0001363908,0001047469-06-010597,a2171551zex-10_17.htm,uncertain,2,phrase,,,no,"Centered title 'FIRST LIEN CREDIT AGREEMENT' dated June 30, 2006 (Hawkeye Intermediate LLC and Credit Suisse); not a TRA."
0001363908,0001047469-06-010597,a2171551zex-10_18.htm,uncertain,2,phrase,,,,
0001363908,0001047469-06-010597,a2172024zex-10_15.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001367832,0000950123-11-084072,g27995exv10w1.htm,uncertain,2,phrase,,,,
0001367832,0000950123-11-084072,g27995exv10w14.htm,uncertain,2,phrase,,,no,"Centered title 'CONSULTING AGREEMENT' (Aurora Diagnostics, LLC and James C. New); not a TRA."
0001367832,0001193125-12-129759,d280216dex102.htm,no,2,,,,,
0001377630,0000950170-25-008998,ncmi-ex10.htm,uncertain,2,phrase,,,,
0001377630,0000950170-25-034706,ncmi-ex10_1.htm,uncertain,2,phrase,,,,
0001377630,0000950170-25-064502,ncmi-ex10_4.htm,uncertain,2,phrase,,,,
0001377630,0001193125-06-240398,dex102.htm,uncertain,2,phrase,,,,
0001377630,0001193125-06-257458,dex108.htm,uncertain,2,phrase,,,,
0001377630,0001193125-07-004921,dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001377630,0001193125-07-011320,dex102.htm,uncertain,2,phrase,,,,
0001377630,0001193125-07-020734,dex101.htm,uncertain,2,phrase,,,,
0001377630,0001193125-07-034062,dex101.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001377630,0001193125-07-034062,dex1013.htm,uncertain,2,phrase,,,no,"Centered title '$805,000,000 CREDIT AGREEMENT' (National CineMedia LLC as Borrower); credit agreement, not a TRA."
0001377630,0001193125-07-034062,dex102.htm,uncertain,2,phrase,,,,
0001377630,0001193125-07-034062,dex103.htm,uncertain,2,phrase,,,no,"Centered title 'EXHIBITOR SERVICES AGREEMENT BETWEEN NATIONAL CINEMEDIA, LLC AND CINEMARK USA, INC.'; commercial services agreement, not a TRA."
0001377630,0001193125-07-034062,dex104.htm,uncertain,2,phrase,,,,
0001377630,0001193125-07-034062,dex107.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001377630,0001193125-08-101806,dex101.htm,yes,2,centered_title|phrase|defined_term_exchange_basis|defined_term_tax_benefit_schedule,,,,
0001377630,0001193125-12-192111,d344489dex101.htm,no,2,,,,,
0001377630,0001193125-12-483717,d445516dex101.htm,uncertain,2,phrase,,,,
0001377630,0001193125-14-062920,d630896dex1024.htm,uncertain,2,phrase,,,,
0001377630,0001193125-14-062920,d630896dex1034.htm,uncertain,2,phrase,,,,
0001377630,0001193125-14-062920,d630896dex1044.htm,uncertain,2,phrase,,,,
0001377630,0001193125-14-183988,d723536dex101.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001377630,0001193125-26-076788,ncmi-ex10_1.htm,uncertain,2,phrase,,,,
0001377630,0001377630-20-000089,exhibit102equityplan.htm,uncertain,2,phrase,,,,
0001377630,0001377630-21-000077,creditagreement03082021.htm,uncertain,2,phrase,,,no,Document is 'AMENDMENT NO. 2 TO CREDIT AGREEMENT'; not a TRA.
0001377630,0001377630-21-000136,blkvscaconformedthroughame.htm,uncertain,2,phrase,,,,
0001377630,0001377630-22-000003,ncm-amendmentno3tocreditag.htm,no,2,,,,,
0001377630,0001377630-22-000003,ncm-revolvingcreditagreeme.htm,uncertain,2,phrase,,,,
0001377630,0001377630-23-000056,restructuringsupportagreem.htm,uncertain,2,phrase,,,,
0001377630,0001377630-23-000109,jointventureterminationand.htm,uncertain,2,phrase,,,,
0001377630,0001377630-23-000124,loansecurityandguaranteeag.htm,uncertain,2,phrase,,,,
0001377630,0001377630-24-000042,ncmllcthirdamendedandresta.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001377630,0001564590-17-004375,ncmi-ex101_32.htm,uncertain,2,phrase,,,,
0001377630,0001564590-17-004375,ncmi-ex102_36.htm,uncertain,2,phrase,,,,
0001377630,0001628280-18-008300,ncm-062518ex101.htm,uncertain,2,phrase,,,no,Centered title 'CREDIT AGREEMENT'; no 'TAX RECEIVABLE AGREEMENT' title block present.
0001378992,0000919465-12-000024,exh1025.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001378992,0001193125-12-306206,d338221dex1025.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001378992,0001193125-12-360540,d338221dex1025.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001378992,0001193125-12-396194,d338221dex1025.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001380393,0000950136-07-000244,file5.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001380393,0000950136-07-000606,file10.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001380393,0000950136-07-000606,file8.htm,uncertain,2,phrase,,,,
0001380393,0001104659-13-014820,a12-28384_1ex10d25.htm,uncertain,2,phrase,,,,
0001380393,0001104659-13-014820,a12-28384_1ex10d26.htm,uncertain,2,phrase,,,,
0001380393,0001104659-13-014820,a12-28384_1ex10d27.htm,uncertain,2,phrase,,,,
0001380393,0001193125-17-045384,d327463dex101.htm,uncertain,2,phrase|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001380393,0001193125-17-045388,d327463dex101.htm,uncertain,2,phrase|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001380393,0001380393-16-000027,fig_ex1029x20151231.htm,uncertain,2,phrase,,,no,Employment Agreement (exhibit 10.29); 11 references to 'Employment Agreement' and only a single passing 'Tax Receivable Agreement' mention with no TRA defined terms.
0001380393,0001380393-16-000027,fig_ex1030x20151231.htm,uncertain,2,phrase,,,,
0001380509,0000893220-06-002696,w26622a2exv10w3.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_basis_adjustment,,,,
0001380509,0000893220-06-002696,w26622a2exv10w5.htm,uncertain,2,phrase,,,,
0001380509,0000893220-07-000015,w26622a4exv10w9.txt,uncertain,2,phrase,,,,
0001380509,0000893220-07-000757,w31804exv10w11.htm,no,2,,,,,
0001381197,0001047469-07-000967,a2175861zex-10_5.htm,uncertain,2,phrase,,,,
0001381197,0001047469-07-000967,a2175861zex-10_6.htm,uncertain,2,phrase,,,,
0001381197,0001047469-07-000967,a2175861zex-10_7.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001381197,0001047469-07-003286,a2177417zex-10_5.htm,uncertain,2,phrase,,,,
0001381197,0001047469-07-003286,a2177417zex-10_6.htm,uncertain,2,phrase,,,,
0001381197,0001104659-07-047999,a07-15961_1ex10d2.htm,uncertain,2,phrase,,,,
0001381197,0001104659-07-047999,a07-15961_1ex10d3.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001381197,0001381197-09-000022,exhibit_10-3.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001381197,0001381197-15-000040,ibkr-20150930ex10162c1d4.htm,uncertain,2,phrase,,,,
0001381197,0001381197-15-000040,ibkr-20150930ex10269926e.htm,uncertain,2,phrase,,,,
0001385280,0000950134-07-005969,d42502a1exv10w8.htm,uncertain,2,phrase,,,,
0001385280,0000950134-07-005969,d42502a1exv10w9.htm,uncertain,2,phrase,,,,
0001385280,0001193125-14-077445,d641540dex1045.htm,uncertain,2,phrase,,,,
0001393818,0001047469-07-004475,a2177939zex-10_6.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001393818,0001193125-07-180760,dex106.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001393818,0001193125-11-130720,dex101.htm,no,2,,,,,
0001393818,0001193125-15-179529,d899728dex101.htm,uncertain,2,phrase,,,,
0001393818,0001193125-19-061011,d663205dex1091.htm,uncertain,2,phrase,,,,
0001393818,0001193125-21-154893,d174285dex106.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001396546,0001193125-07-195226,dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001396546,0001193125-07-195226,dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001396546,0001193125-07-206656,dex101.htm,uncertain,2,phrase,,,,
0001396546,0001193125-07-206656,dex1014.htm,uncertain,2,phrase,,,,
0001396546,0001193125-07-206656,dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001396546,0001193125-07-206656,dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001396546,0001193125-07-212081,dex1015.htm,uncertain,2,phrase,,,,
0001396546,0001193125-07-219673,dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001396546,0001193125-07-219673,dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001396546,0001193125-07-219673,dex103.htm,uncertain,2,phrase,,,,
0001396546,0001193125-08-186804,dex101.htm,uncertain,2,phrase,,,,
0001396546,0001193125-08-186806,dex101.htm,uncertain,2,phrase,,,,
0001397821,0001047469-07-007119,a2179823zex-10_6.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001397821,0001047469-07-009224,a2181120zex-10_1.htm,uncertain,2,phrase,,,no,"Centered title 'THIRD AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT' of Duff & Phelps Acquisitions, LLC; not a TRA."
0001397821,0001047469-07-009224,a2181120zex-10_3.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001397821,0001144204-08-043673,v121449_ex10-1.htm,no,2,,,,,
0001399249,0000950123-07-010879,y35056a2exv10w7.htm,uncertain,2,phrase,,,no,"Centered title 'CREDIT AGREEMENT' (Pzena Investment Management, LLC as Borrower, Bank of America as Administrative Agent); not a TRA."
0001399249,0000950123-07-013642,y35056a3exv10w6.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001399249,0000950123-07-016285,y41571exv10w2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001399249,0000950170-22-003157,pzn-ex10_22.htm,uncertain,2,phrase,,,no,"Centered title 'PZENA INVESTMENT MANAGEMENT, LLC PROFITS INTEREST AWARD AGREEMENT' (Class B-1 unit grant); not a TRA."
0001399249,0001047469-08-012170,a2188869zex-10_2.htm,uncertain,2,phrase,,,,
0001399249,0001144204-13-014631,v336889_ex10-26.htm,yes,2,centered_title|phrase|defined_term_basis_adjustment,,,,
0001399249,0001193125-22-204112,d385398dex102.htm,uncertain,2,phrase,,,,
0001399249,0001399249-15-000010,pzn201410kex1029.htm,uncertain,2,phrase,,,,
0001399249,0001399249-15-000010,pzn201410kex1032.htm,uncertain,2,phrase,,,,
0001399249,0001399249-16-000071,pzn201510kex1033.htm,uncertain,2,phrase,,,no,"Centered title 'PZENA INVESTMENT MANAGEMENT, LLC AMENDED AND RESTATED 2006 EQUITY INCENTIVE PLAN — Form of Class B Unit-Based Agreement'; references TRA only in Section 4.2."
0001399249,0001399249-16-000071,pzn201510kex1034.htm,uncertain,2,phrase,,,,
0001399249,0001399249-17-000040,pzn2017q2exhibit101.htm,uncertain,2,phrase,,,,
0001399249,0001399249-18-000012,pzn201710kex1034.htm,uncertain,2,phrase,,,no,Centered title 'FORM OF CLASS B UNIT AGREEMENT' (Delayed Exchange Class B Unit under Pzena's 2006 Equity Incentive Plan); not a TRA.
0001399249,0001399249-18-000012,pzn201710kex1035.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001399249,0001564590-20-009500,pzn-ex1022_211.htm,uncertain,2,phrase,,,,
0001403256,0001193125-07-225925,dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001403256,0001193125-07-240457,dex1012.htm,uncertain,2,phrase,,,,
0001403256,0001193125-07-240457,dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001403256,0001193125-08-064885,dex1012.htm,uncertain,2,phrase,,,no,"Centered title 'AMENDED AND RESTATED AGREEMENT OF LIMITED PARTNERSHIP OF OZ ADVISORS LP'; partnership agreement, not a TRA."
0001403256,0001193125-08-064885,dex1013.htm,uncertain,2,phrase,,,,
0001403256,0001193125-08-064885,dex1014.htm,uncertain,2,phrase,,,,
0001403256,0001193125-08-064885,dex1015.htm,uncertain,2,phrase,,,,
0001403256,0001193125-08-064885,dex1016.htm,uncertain,2,phrase,,,,
0001403256,0001193125-08-064885,dex1017.htm,uncertain,2,phrase,,,no,"Centered title 'AMENDED AND RESTATED AGREEMENT OF LIMITED PARTNERSHIP OF OZ MANAGEMENT LP'; a limited partnership agreement, not a TRA."
